customer_id,segment,p_repeat,clv_90d_proxy,clv_tier,recency_days,frequency,monetary,avg_basket_value,recommended_action
15754,Loyal,0.7292135417475932,304.36026135772767,Gold,51,9,3037.61,337.51222222222225,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13138,Loyal,0.7286027629095508,242.35053049528173,Gold,22,7,1467.24,209.6057142857143,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12598,Champions,0.7284556968604338,458.0270141017152,Platinum,10,11,4534.09,412.19,"Protect margin with VIP service, early access, and referral prompts."
12787,Potential,0.7280800948150905,136.7947909280647,Gold,10,4,862.18,215.545,Use welcome-back merchandising and low-friction second-purchase offers.
14824,Champions,0.7277964022348296,413.66930644632134,Platinum,10,10,4022.9100000000003,402.29100000000005,"Protect margin with VIP service, early access, and referral prompts."
15722,Loyal,0.7275487828767784,537.9643483937422,Platinum,36,11,5258.1,478.00909090909096,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17796,Loyal,0.7271193083015707,211.70933587702865,Gold,40,7,1361.99,194.57,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
12912,Loyal,0.7270520787163794,2652.977569281009,Platinum,3,5,1662.3,332.46,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17800,Loyal,0.7270425460556089,234.8976511471623,Gold,37,9,1199.01,133.22333333333333,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15288,Loyal,0.7248054517907503,380.9116412948864,Platinum,43,10,3883.13,388.313,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17686,Champions,0.7245423912862178,1013.1557119293377,Platinum,7,9,8296.81,921.8677777777777,"Protect margin with VIP service, early access, and referral prompts."
17425,Potential,0.724481629184538,811.4823714511854,Platinum,19,2,759.17,379.585,Use welcome-back merchandising and low-friction second-purchase offers.
15380,Champions,0.7240601866694467,307.20107719929337,Gold,9,11,3479.0600000000004,316.27818181818185,"Protect margin with VIP service, early access, and referral prompts."
13822,Potential,0.7234059821383132,1028.6833066006814,Platinum,6,2,632.0,316.0,Use welcome-back merchandising and low-friction second-purchase offers.
14976,Loyal,0.72327586624553,157.43393162723115,Gold,57,7,790.86,112.98,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17284,Loyal,0.7230532705271537,408.45912939214884,Platinum,60,8,2793.16,349.145,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
17653,Loyal,0.7227274129667955,654.5525361016377,Platinum,37,4,1207.56,301.89,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13815,Champions,0.7212310372076979,728.6129343371723,Platinum,22,8,7475.74,934.4675,"Protect margin with VIP service, early access, and referral prompts."
16682,Loyal,0.7211122815472513,354.87929940825364,Platinum,5,5,1028.0,205.6,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
13212,Potential,0.7210415231511131,838.3845298498957,Platinum,20,3,788.08,262.6933333333333,Use welcome-back merchandising and low-friction second-purchase offers.
12347,Champions,0.7205719356251153,904.2799670188384,Platinum,2,8,5633.32,704.165,"Protect margin with VIP service, early access, and referral prompts."
16470,Loyal,0.7204041489604281,218.6648939054455,Gold,52,11,2458.6,223.5090909090909,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
15907,Loyal,0.7202205565038796,298.6188760241479,Gold,4,3,967.45,322.48333333333335,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
16455,Loyal,0.7201239779108602,458.3162852467314,Platinum,64,11,4384.37,398.5790909090909,Nudge replenishment and bundles; avoid over-discounting customers already likely to return.
